gene,length
4hbt%fig|1408889.3.peg.2405|CTDIVETGP_2421|VBICloTyr321664_2405|,1302
4hbt%fig|1410651.3.peg.2129|,1317
4hbt%fig|1410651.3.peg.2130|,1314
4hbt%fig|1410653.3.peg.1098|,1299
4hbt%fig|1410656.3.peg.1611|,1311
4hbt%fig|1410663.3.peg.2186|,1305
4hbt%fig|1411022.3.peg.582|T230_06470|VBITanSp307058_0582|,1293
4hbt%fig|1411022.3.peg.651|T230_06825|VBITanSp307058_0651|,1302
4hbt%fig|1411915.3.peg.1525|T235_13595|VBITanSp325087_1525|,1302
4hbt%fig|1411915.3.peg.1658|T235_14350|VBITanSp325087_1658|,1293
4hbt%fig|1414721.3.peg.323|VBICloSp324404_0323|,1302
4hbt%fig|1414721.3.peg.1824|VBICloSp324404_1824|,1299
4hbt%fig|1428454.3.peg.4318|X276_21770|VBICloPas325000_4318|,1311
4hbt%fig|1429043.3.peg.2306|X474_10870|,1392
4hbt%fig|1440056.3.peg.2321|VBICloDif321937_2321|,1308
4hbt%fig|1441732.4.peg.300|FUSO3_01555|,1311
4hbt%fig|1441733.4.peg.260|FUSO4_01425|,1311
4hbt%fig|1441734.4.peg.1484|FUSO5_08000|,1311
4hbt%fig|1441735.4.peg.561|FUSO6_02840|,1311
4hbt%fig|1441736.4.peg.107|FUSO7_00580|,1311
4hbt%fig|1441737.4.peg.104|FUSO8_00510|,1311
4hbt%fig|1449126.3.peg.307|,1299
4hbt%fig|1449126.3.peg.3728|,1281
4hbt%fig|1487921.3.peg.1126|DP68_05650|,1302
4hbt%fig|1487921.3.peg.1128|DP68_05660|,1302
4hbt%fig|1496.575.peg.539|BG47_15640|,1308
4hbt%fig|1496.831.peg.309|,1308
4hbt%fig|1496.832.peg.991|,1308
4hbt%fig|1496.833.peg.221|,1308
4hbt%fig|1496.834.peg.1835|,1308
4hbt%fig|1496.835.peg.271|,1308
4hbt%fig|1496.836.peg.1966|,1308
4hbt%fig|1496.837.peg.1581|,1308
4hbt%fig|1496.838.peg.272|,1308
4hbt%fig|1496.840.peg.2630|BN1097_630242|,1308
4hbt%fig|1496.841.peg.1418|BN1095_330034|,1308
4hbt%fig|1496.842.peg.1373|TZ54_13865|,1308
4hbt%fig|1496.843.peg.2508|CD2339|,1308
4hbt%fig|1496.844.peg.3174|,1308
4hbt%fig|1496.845.peg.1638|,1308
4hbt%fig|1496.846.peg.722|,1308
4hbt%fig|1496.847.peg.130|,1308
4hbt%fig|1496.848.peg.2733|IM33_13015|,1308
4hbt%fig|1496.849.peg.2678|KW94_13430|,1308
4hbt%fig|1496.850.peg.2639|KW95_13590|,1308
4hbt%fig|1496.854.peg.2254|PCZ31_2153|,1098
4hbt%fig|1496.876.peg.1518|BN1096_520376|,1308
4hbt%fig|1496.877.peg.2325|ERS445050_02323|,1308
4hbt%fig|1496.878.peg.578|,1308
4hbt%fig|1496.897.peg.2931|TW87_14835|,1308
4hbt%fig|1497953.3.peg.1336|HMPREF1869_01354|,1296
4hbt%fig|1499107.3.peg.1874|ER57_09885|,1296
4hbt%fig|1499689.3.peg.2241|,1332
4hbt%fig|1499689.4.peg.2241|,1332
4hbt%fig|1512.3.peg.102|ERS852479_00089|,1302
4hbt%fig|1512.4.peg.1117|,1302
4hbt%fig|1515613.3.peg.1177|HQ37_05775|,1296
4hbt%fig|1515614.3.peg.930|HQ39_04570|,1299
4hbt%fig|1515615.3.peg.4|HQ41_00025|,1296
4hbt%fig|1515617.3.peg.983|HQ48_04985|,1296
4hbt%fig|1515618.3.peg.1011|HQ50_05085|,1296
4hbt%fig|1517682.3.peg.1912|HW49_10005|,1299
4hbt%fig|1519.10.peg.430|,1572
4hbt%fig|1519.10.peg.2995|,1302
4hbt%fig|1519.8.peg.703|,1572
4hbt%fig|1519.8.peg.2822|,1302
4hbt%fig|1519.9.peg.1923|,1572
4hbt%fig|1519.9.peg.3015|,1302
4hbt%fig|1520.6.peg.926|,1311
4hbt%fig|1531958.3.peg.6300|,1296
4hbt%fig|1537504.3.peg.493|JT26_02425|,1299
4hbt%fig|1538640.3.peg.594|KN63_03235|,1296
4hbt%fig|1538640.3.peg.1171|KN63_06465|,1296
4hbt%fig|1539298.3.peg.2353|,1299
4hbt%fig|1548.3.peg.5735|,1302
4hbt%fig|1548.3.peg.6244|,1302
4hbt%fig|1588748.3.peg.443|HMPREF3182_00458|,1299
4hbt%fig|1629550.3.peg.2618|VN21_15620|,1332
4hbt%fig|1629714.3.peg.5270|VR66_24155|,1296
4hbt%fig|1637510.3.peg.2991|,1293
4hbt%fig|1638778.3.peg.3025|,1293
4hbt%fig|1641393.3.peg.21|XD91_1287|,1305
4hbt%fig|1658111.3.peg.1661|,1305
4hbt%fig|1673721.3.peg.1298|,1296
4hbt%fig|1697794.3.peg.2033|,1305
4hbt%fig|1697794.3.peg.3910|,1317
4hbt%fig|1697795.3.peg.1649|,1296
4hbt%fig|1702214.3.peg.435|AL399_05960|,1290
4hbt%fig|1720195.3.peg.2858|,1314
4hbt%fig|1735114.3.peg.707|,1293
4hbt%fig|1776047.3.peg.4288|BN3590_03949|,1308
4hbt%fig|1776047.3.peg.4289|BN3590_03950|,1317
4hbt%fig|203275.8.peg.1338|BFO_1486|VBITanFor42681_1338|,1293
4hbt%fig|209882.4.peg.970|FNV1253|VBIFusNuc72376_0970|,1305
4hbt%fig|242619.8.peg.634|PG0690|VBIPorGin134034_0634|,1296
4hbt%fig|266762.5.peg.307|HQ36_01405|,1287
4hbt%fig|270498.16.peg.2458|CHK_3208|,1311
4hbt%fig|270498.17.peg.1580|AR437_08785|,1311
4hbt%fig|272563.120.peg.2470|CDIF630_02578|,1308
4hbt%fig|272563.8.peg.2456|CD2339|VBICloDif38397_2456|,1308
4hbt%fig|28112.6.peg.3011|Tanf_13245|,1293
4hbt%fig|28115.8.peg.1623|HQ47_08045|,1293
4hbt%fig|28115.8.peg.1845|HQ47_09170|,1308
4hbt%fig|28115.9.peg.656|HR11_03405|,1293
4hbt%fig|28115.9.peg.1412|HR11_07095|,1308
4hbt%fig|290402.41.peg.2169|Cbei_2103|VBICloBei69853_2169|,1311
4hbt%fig|292800.3.peg.3297|ERS852411_02775|,1296
4hbt%fig|292800.4.peg.1946|ERS852504_01797|,1296
4hbt%fig|292800.4.peg.4184|ERS852504_03837|,1311
4hbt%fig|292800.5.peg.6624|ERS852518_06040|,1296
4hbt%fig|292800.5.peg.7087|ERS852518_06455|,1296
4hbt%fig|292800.6.peg.3907|ERS852544_03567|,1296
4hbt%fig|29354.3.peg.229|IO98_01125|,1317
4hbt%fig|29354.3.peg.230|IO98_01130|,1308
4hbt%fig|304766.4.peg.1129|VBISedSp35612_1129|,1581
4hbt%fig|332101.3.peg.544|,1302
4hbt%fig|332101.3.peg.2496|,1302
4hbt%fig|332101.4.peg.543|,1302
4hbt%fig|332101.4.peg.2494|,1302
4hbt%fig|367459.5.peg.1560|CdifQ_04002708|VBICloDif104613_1560|,1308
4hbt%fig|36874.8.peg.240|HQ35_01255|,1296
4hbt%fig|36874.9.peg.307|HQ34_01625|,1296
4hbt%fig|36875.3.peg.1459|HQ43_07345|,1299
4hbt%fig|36875.4.peg.906|HQ29_04570|,1299
4hbt%fig|393921.5.peg.752|HQ45_03625|,1215
4hbt%fig|393921.6.peg.1270|HQ38_06120|,1215
4hbt%fig|411472.5.peg.1954|CLOSYM_02084|VBICloSym92396_1954|,1302
4hbt%fig|411475.3.peg.2687|HMPREF0372_03108|VBIFlaPla131535_2687|,1296
4hbt%fig|411490.6.peg.259|ANACAC_00165|VBIAnaCac18038_0259|,1329
4hbt%fig|431943.8.peg.3122|CKL_3018|VBICloKlu111549_3122|,1578
4hbt%fig|431943.8.peg.3688|CKL_3595|VBICloKlu111549_3688|,1314
4hbt%fig|431947.7.peg.1858|PGN_1888|VBIPorGin26334_1858|,1296
4hbt%fig|439235.4.peg.1295|Dalk_1217|VBIDesAlk8144_1295|,1395
4hbt%fig|445971.6.peg.1128|ANASTE_01215|VBIAnaSte97905_1128|,1299
4hbt%fig|455631.3.peg.450|CdifQC_020100011444|VBICloDif70334_0450|,1308
4hbt%fig|457403.8.peg.375|HMPREF0401_00376|VBIFusNuc61405_0375|,1305
4hbt%fig|457403.8.peg.421|HMPREF0401_00421|VBIFusNuc61405_0421|,1305
4hbt%fig|457404.3.peg.216|HMPREF0402_00217|VBIFusSp128562_0216|,1302
4hbt%fig|457404.5.peg.1016|HMPREF0402_00217|VBIFusUlc128562_1016|,1302
4hbt%fig|469602.3.peg.749|HMPREF0405_00580|VBIFusSp21485_0749|,1305
4hbt%fig|469602.3.peg.1294|HMPREF0405_01109|VBIFusSp21485_1294|,1305
4hbt%fig|469602.7.peg.1177|VBIFusNuc21485_1177|,1305
4hbt%fig|469602.7.peg.1715|VBIFusNuc21485_1715|,1305
4hbt%fig|469604.3.peg.588|HMPREF0946_00152|VBIFusSp42159_0588|,1305
4hbt%fig|469604.3.peg.1242|HMPREF0946_00650|VBIFusSp42159_1242|,1305
4hbt%fig|469604.7.peg.152|VBIFusNuc42159_0152|,1305
4hbt%fig|469604.7.peg.658|VBIFusNuc42159_0658|,1305
4hbt%fig|469605.3.peg.1581|F3_010100008231|VBIFusSp3217_1581|,1305
4hbt%fig|469605.3.peg.1700|F3_010100008846|VBIFusSp3217_1700|,1308
4hbt%fig|469605.7.peg.1588|VBIFusGon3217_1588|,1305
4hbt%fig|469605.7.peg.1710|VBIFusGon3217_1710|,1308
4hbt%fig|469606.3.peg.1026|FSCG_00209|VBIFusSp49854_1026|,1305
4hbt%fig|469606.3.peg.254|FSCG_00763|VBIFusSp49854_0254|,1305
4hbt%fig|469606.8.peg.210|VBIFusNuc49854_0210|,1305
4hbt%fig|469606.8.peg.768|VBIFusNuc49854_0768|,1305
4hbt%fig|469617.3.peg.2505|FulcA4_010100012867|VBIFusUlc52277_2505|,1302
4hbt%fig|469618.3.peg.2244|FVAG_00690|VBIFusVar73376_2244|,1302
4hbt%fig|479831.4.peg.1610|CdifQCD-6_020200011814|VBICloDif93976_1610|,1308
4hbt%fig|479832.7.peg.1903|CdifQCD-7_020200011922|VBICloDif52539_1903|,1308
4hbt%fig|479833.4.peg.1909|CdifQCD-_020200011486|VBICloDif99281_1909|,1308
4hbt%fig|479834.4.peg.1759|CdifQCD_020200011676|VBICloDif107595_1759|,1308
4hbt%fig|499174.4.peg.1725|CdifQCD-2_020200011609|VBICloDif26492_1725|,1308
4hbt%fig|499175.4.peg.1965|CdifA_020200012277|VBICloDif128827_1965|,1308
4hbt%fig|499176.4.peg.1886|CdifC_020200011724|VBICloDif38805_1886|,1308
4hbt%fig|525258.3.peg.1739|HMPREF0219_1188|VBICloDif89320_1739|,1308
4hbt%fig|525259.3.peg.1000|HMPREF0220_1251|VBICloDif41119_1000|,1308
4hbt%fig|545243.4.peg.1717|VBICloArb16665_1717|,1293
4hbt%fig|545243.4.peg.2637|VBICloArb16665_2637|,1302
4hbt%fig|553175.3.peg.784|POREN0001_0937|VBIPorEnd1195_0784|,1290
4hbt%fig|553198.3.peg.1667|PROSP0001_0405|VBIProSp39457_1667|,1290
4hbt%fig|556263.3.peg.487|FuD12_010100003286|VBIFusSp43879_0487|,1311
4hbt%fig|556263.8.peg.610|FSEG_00593|VBIFusNec43879_0610|,1311
4hbt%fig|575590.3.peg.715|HMPREF0156_01240|VBIBacOra127278_0715|,1299
4hbt%fig|583346.6.peg.3019|CKR_2666|VBICloKlu118830_3019|,1578
4hbt%fig|583346.6.peg.3589|CKR_3174|VBICloKlu118830_3589|,1314
4hbt%fig|592031.3.peg.131|GCWU000322_00144|VBIEubSap96619_0131|,1317
4hbt%fig|596327.3.peg.455|PORUE0001_1239|VBIPorUen60963_0455|,1287
4hbt%fig|626937.4.peg.869|HMPREF3293_00882|,1311
4hbt%fig|643648.3.peg.688|Slip_0665|VBISynLip21176_0688|,1305
4hbt%fig|645462.16.peg.2307|QGC_2197|,1308
4hbt%fig|645462.3.peg.2289|CD196_2182|VBICloDif125228_2289|,1308
4hbt%fig|645463.3.peg.2376|CDR20291_2228|VBICloDif78408_2376|,1308
4hbt%fig|646529.3.peg.1505|DesaciDRAFT_1490|VBIDesAci44089_1505|,1299
4hbt%fig|649724.3.peg.3105|HMPREF0239_03558|VBICloSp12947_3105|,1296
4hbt%fig|658087.3.peg.4672|HMPREF0995_04657|VBILacBac46953_4672|,1296
4hbt%fig|658087.3.peg.5343|HMPREF0995_05302|VBILacBac46953_5343|,1311
4hbt%fig|665937.3.peg.2964|HMPREF1011_02626|VBIAnaSp142028_2964|,1329
4hbt%fig|665940.3.peg.904|HMPREF1020_00817|VBICloSp140328_0904|,1302
4hbt%fig|690567.3.peg.1288|1198|,1299
4hbt%fig|690567.3.peg.2682|2585|,1302
4hbt%fig|691159.5.peg.1765|VBIADDClo148439_1765|,1308
4hbt%fig|691160.5.peg.1783|VBIADEClo150191_1783|,1308
4hbt%fig|699032.16.peg.2408|,1308
4hbt%fig|699033.6.peg.2340|VBICloDif155785_2340|,1308
4hbt%fig|699034.5.peg.2330|VBICloDif155290_2330|,1308
4hbt%fig|699035.5.peg.2395|VBICloDif159935_2395|,1308
4hbt%fig|699036.5.peg.2408|VBICloDif157882_2408|,1308
4hbt%fig|699037.5.peg.2468|VBICloDif157887_2468|,1308
4hbt%fig|699218.3.peg.133|HMPREF0889_1503|VBIMegGen154667_0133|,1305
4hbt%fig|706587.4.peg.1838|Desti_1605|VBIDesTie156970_1838|,1353
4hbt%fig|709991.3.peg.2143|Odosp_2060|VBIOdoSpl147623_2143|,1293
4hbt%fig|742738.3.peg.3237|HMPREF9460_03147|,1296
4hbt%fig|742740.3.peg.1322|HMPREF9474_00871|VBICloSym155749_1322|,1302
4hbt%fig|742741.3.peg.2216|HMPREF9475_01801|VBICloSym148390_2216|,1302
4hbt%fig|742814.3.peg.2962|HMPREF9466_02817|VBIFusNec155442_2962|,1311
4hbt%fig|76859.3.peg.1588|RN98_07875|,1305
4hbt%fig|76859.3.peg.1634|RN98_08095|,1305
4hbt%fig|813.51.peg.3163|ERS177788_02988|,1299
4hbt%fig|837.47.peg.163|EG14_00795|,1296
4hbt%fig|837.47.peg.1773|EG14_08745|,1296
4hbt%fig|837.83.peg.1371|PGA7_00012580|,1296
4hbt%fig|837.84.peg.1963|PGANDO_1571|,1296
4hbt%fig|837.85.peg.797|AT291_01180|,1296
4hbt%fig|86416.3.peg.4004|Clopa_4007|VBICloPas18034_4004|,1581
4hbt%fig|864565.3.peg.1747|HMPREF0379_1822|VBIEubYur165861_1747|,1308
4hbt%fig|864803.3.peg.2194|,1311
4hbt%fig|871968.4.peg.172|DesmeDRAFT_0172|VBIDesMet168563_0172|,1296
4hbt%fig|879243.3.peg.428|Poras_0445|VBIPorAsa172508_0428|,1287
4hbt%fig|907.4.peg.701|MELS_0341|VBIMegEls207727_0701|,1305
4hbt%fig|910312.3.peg.1586|HMPREF9294_0680|VBIPorAsa169717_1586|,1287
4hbt%fig|936556.4.peg.1885|HMPREF1142_0315|,1308
4hbt%fig|997350.3.peg.1818|HMPREF9129_1896|VBIPepInd184400_1818|,1302
4hbt%fig|997827.4.peg.3489|HMPREF1122_03577|VBICloDif189511_3489|,1308
4hbt%fig|997828.4.peg.2353|HMPREF1123_02413|VBICloDif188745_2353|,1308
abfD%fig|1000568.3.peg.1293|HMPREF1039_0934|VBIMegSp189321_1293|,1452
abfD%fig|1000569.4.peg.841|HMPREF1040_1426|VBIMegSp187765_0841|,1452
abfD%fig|1002369.4.peg.3236|HMPREF9945_03359|VBICloDif188236_3236|,1497
abfD%fig|1009370.3.peg.815|ALO_04066|VBIAceLon187030_0815|,0
abfD%fig|1030843.3.peg.1754|PGTDC60_1817|VBIPorGin195531_1754|,1461
abfD%fig|1033744.3.peg.681|VBIPepSp206844_0681|,1473
abfD%fig|1079111.3.peg.4333|VBIDehSp259278_4333|,1452
abfD%fig|1095009.4.peg.4040|,1101
abfD%fig|1095747.3.peg.1567|HMPREF1049_1039|VBIFusNec223292_1567|,1449
abfD%fig|1105031.3.peg.1573|HMPREF1141_1236|VBICloSp217542_1573|,1449
abfD%fig|111105.10.peg.520|HQ42_02655|,1461
abfD%fig|111105.11.peg.1707|HR08_08620|,1458
abfD%fig|111105.12.peg.2181|HR09_11045|,1458
abfD%fig|111105.13.peg.1197|HR15_06150|,1458
abfD%fig|111105.14.peg.452|HR17_02320|,1458
abfD%fig|111105.15.peg.1802|HQ40_09340|,1461
abfD%fig|111105.16.peg.829|HQ49_04185|,1461
abfD%fig|111105.17.peg.623|HQ46_03240|,1458
abfD%fig|111105.18.peg.1397|HR10_06255|,1461
abfD%fig|111105.8.peg.1940|HR13_09745|,1458
abfD%fig|111105.9.peg.1387|HR16_07060|,1458
abfD%fig|1111454.3.peg.1203|HMPREF1250_0754|VBIMegSp220484_1203|,1449
abfD%fig|1120746.3.peg.2906|,1491
abfD%fig|1120746.3.peg.3098|,1443
abfD%fig|1120746.4.peg.2906|,1491
abfD%fig|1120746.4.peg.3098|,1443
abfD%fig|1120998.3.peg.62|VBIAnaOdo280910_0062|,1479
abfD%fig|1121130.3.peg.1467|VBIButVir287785_1467|,1464
abfD%fig|1121289.3.peg.1309|,1455
abfD%fig|1121308.3.peg.3526|VBICloDif228225_3526|,1497
abfD%fig|1121308.5.peg.273|VBICloDif228225_0273|,1497
abfD%fig|1121308.8.peg.2343|CDIF1296T_02454|,1497
abfD%fig|1121318.3.peg.1190|CLHOM_11800|,1455
abfD%fig|1121319.3.peg.2769|,1455
abfD%fig|1121334.3.peg.2243|VBICloSpo274762_2243|,1449
abfD%fig|1121342.10.peg.1321|,879
abfD%fig|1121342.3.peg.702|VBICloTyr299133_0702|,1455
abfD%fig|1121342.4.peg.2014|VBICloTyr299134_2014|,1455
abfD%fig|1121342.5.peg.1414|VBICloTyr275351_1414|,1455
abfD%fig|1121344.3.peg.83|,1461
abfD%fig|1121344.3.peg.618|,1458
abfD%fig|1121344.3.peg.621|,1449
abfD%fig|1121344.3.peg.1119|,1452
abfD%fig|1121392.3.peg.5744|VBIDesAli277819_5744|,1455
abfD%fig|1122219.3.peg.1654|AB840_02075|,1452
abfD%fig|1122219.3.peg.3327|AB840_04455|,1452
abfD%fig|1122947.3.peg.1096|FR7_2855|VBIPelFer239387_1096|,1455
abfD%fig|1122972.3.peg.625|VBIPorGul257315_0625|,1458
abfD%fig|1122973.3.peg.875|VBIPorLev219790_0875|,1470
abfD%fig|1122974.3.peg.645|VBIPorMac248466_0645|,1467
abfD%fig|1122975.3.peg.111|VBIPorSom219432_0111|,1464
abfD%fig|1122976.3.peg.1366|,1476
abfD%fig|1123032.3.peg.1111|VBIPsyAtl280547_1111|,1452
abfD%fig|1123075.3.peg.2020|VBIRumGau271671_2020|,1449
abfD%fig|1123075.3.peg.3298|VBIRumGau271671_3298|,1452
abfD%fig|1125700.3.peg.2017|HMPREF9195_01869|VBITreMed241683_2017|,1452
abfD%fig|1125702.3.peg.132|HMPREF1222_00128|VBITreVin241100_0132|,1299
abfD%fig|1125722.3.peg.250|HMPREF1322_0635|VBIPorGin239392_0250|,1458
abfD%fig|1125976.4.peg.1262|VBICloDif232925_1262|,1497
abfD%fig|1149860.3.peg.1895|FA11_2914|VBIPelFer231349_1895|,1455
abfD%fig|1149862.3.peg.1480|FB4_2924|VBIPelFer234065_1480|,1455
abfD%fig|1151252.5.peg.2260|QAO_2335|VBICloDif228133_2260|,1497
abfD%fig|1151253.5.peg.2303|QAQ_2357|VBICloDif234435_2303|,1497
abfD%fig|1151254.5.peg.2393|QAS_2456|VBICloDif233858_2393|,1497
abfD%fig|1151255.5.peg.2366|QAU_2373|VBICloDif236627_2366|,1497
abfD%fig|1151256.5.peg.2532|QAW_2566|VBICloDif229574_2532|,1497
abfD%fig|1151257.5.peg.2304|QAY_2286|VBICloDif229035_2304|,1497
abfD%fig|1151258.5.peg.2485|QC1_2426|VBICloDif228399_2485|,1497
abfD%fig|1151259.4.peg.2400|QC3_2373|VBICloDif239912_2400|,1497
abfD%fig|1151260.4.peg.2394|QC5_2372|VBICloDif230966_2394|,1497
abfD%fig|1151261.4.peg.2498|QC7_2512|VBICloDif237236_2498|,1497
abfD%fig|1151262.4.peg.2459|QC9_2372|VBICloDif238718_2459|,1497
abfD%fig|1151263.4.peg.2482|QCA_2525|VBICloDif236086_2482|,1497
abfD%fig|1151264.4.peg.2080|QCC_2093|VBICloDif229479_2080|,1497
abfD%fig|1151265.4.peg.2422|QCE_2398|VBICloDif235795_2422|,1497
abfD%fig|1151266.4.peg.2557|QCG_2531|VBICloDif236505_2557|,1497
abfD%fig|1151267.4.peg.2386|QCI_2322|VBICloDif239367_2386|,1497
abfD%fig|1151268.4.peg.2797|QCK_2489|VBICloDif233992_2797|,1497
abfD%fig|1151269.4.peg.2242|QCM_2262|VBICloDif240297_2242|,1497
abfD%fig|1151270.4.peg.2484|QCO_2339|VBICloDif235403_2484|,1497
abfD%fig|1151271.4.peg.2512|QCQ_2491|VBICloDif228804_2512|,1497
abfD%fig|1151272.4.peg.2308|QCS_2346|VBICloDif239689_2308|,1497
abfD%fig|1151273.4.peg.2290|QCU_2319|VBICloDif236660_2290|,1497
abfD%fig|1151274.4.peg.2408|QCW_2442|VBICloDif233509_2408|,1497
abfD%fig|1151275.4.peg.2409|QCY_2378|VBICloDif227741_2409|,1497
abfD%fig|1151276.4.peg.2420|QE1_2452|VBICloDif230996_2420|,1497
abfD%fig|1151277.4.peg.2691|QE3_2611|VBICloDif240023_2691|,1497
abfD%fig|1151278.4.peg.2449|QE5_2429|VBICloDif235905_2449|,1497
abfD%fig|1151279.4.peg.2337|QE7_2333|VBICloDif227814_2337|,1497
abfD%fig|1151280.4.peg.2359|QE9_2370|VBICloDif229699_2359|,1497
abfD%fig|1151281.4.peg.2476|QEA_2500|VBICloDif237685_2476|,1497
abfD%fig|1151282.4.peg.2345|QEC_2387|VBICloDif238668_2345|,1497
abfD%fig|1151283.4.peg.2579|QEE_2560|VBICloDif233245_2579|,1497
abfD%fig|1151285.4.peg.2199|QEI_2386|VBICloDif234232_2199|,1497
abfD%fig|1151286.4.peg.2584|QEK_2510|VBICloDif234189_2584|,1497
abfD%fig|1151287.4.peg.3558|QEM_3626|VBICloDif240577_3558|,1497
abfD%fig|1151288.4.peg.2481|QEO_2426|VBICloDif238490_2481|,1497
abfD%fig|1151289.4.peg.2450|QEQ_2430|VBICloDif233075_2450|,1497
abfD%fig|1151290.4.peg.2720|QES_2575|VBICloDif230773_2720|,1497
abfD%fig|1151291.4.peg.2297|QEU_2351|VBICloDif234521_2297|,1497
abfD%fig|1151292.4.peg.3058|QEW_2871|VBICloDif239837_3058|,1497
abfD%fig|1151293.4.peg.2352|QEY_2368|VBICloDif235144_2352|,1497
abfD%fig|1151294.4.peg.2667|QG1_2541|VBICloDif231775_2667|,1497
abfD%fig|1151295.3.peg.2482|QG3_2496|VBICloDif238913_2482|,1497
abfD%fig|1151296.4.peg.2577|QG5_2304|VBICloDif230985_2577|,1497
abfD%fig|1151297.5.peg.2419|QG7_2419|,1497
abfD%fig|1151298.4.peg.2336|QG9_2322|VBICloDif230200_2336|,1497
abfD%fig|1151299.4.peg.2642|QGA_2669|VBICloDif230567_2642|,1497
abfD%fig|1151300.4.peg.2444|QGE_2326|VBICloDif228755_2444|,1497
abfD%fig|1151301.4.peg.2298|QGG_2324|VBICloDif240319_2298|,1497
abfD%fig|1151303.4.peg.2323|QGK_2342|VBICloDif236188_2323|,1497
abfD%fig|1151304.4.peg.2391|QGM_2427|VBICloDif236768_2391|,1497
abfD%fig|1151305.4.peg.2181|QGO_2203|VBICloDif230361_2181|,1497
abfD%fig|1151306.3.peg.2352|QGQ_2338|VBICloDif236925_2352|,1497
abfD%fig|1151308.3.peg.2494|QGU_2381|VBICloDif236159_2494|,1497
abfD%fig|1151309.3.peg.2447|QGW_2463|VBICloDif235802_2447|,1497
abfD%fig|1151310.3.peg.2372|QGY_2422|VBICloDif227600_2372|,1497
abfD%fig|1151312.3.peg.2445|QI3_2376|VBICloDif232023_2445|,1497
abfD%fig|1151313.3.peg.2337|QI5_2362|VBICloDif236775_2337|,1497
abfD%fig|1151314.3.peg.2132|QI7_0023|VBICloDif228779_2132|,1497
abfD%fig|1151316.3.peg.2424|QIA_2281|VBICloDif239914_2424|,1497
abfD%fig|1151317.4.peg.2404|QIC_2379|VBICloDif236210_2404|,1497
abfD%fig|1151318.4.peg.2427|QIE_2429|VBICloDif235108_2427|,1497
abfD%fig|1151319.4.peg.2310|QIG_2353|VBICloDif228839_2310|,1497
abfD%fig|1151320.4.peg.2424|QII_2432|VBICloDif235831_2424|,1497
abfD%fig|1151321.4.peg.2511|QIK_2457|VBICloDif228415_2511|,1497
abfD%fig|1151322.4.peg.2411|QIM_2436|VBICloDif236606_2411|,1497
abfD%fig|1151323.4.peg.2555|QIO_2546|VBICloDif232516_2555|,1497
abfD%fig|1151324.3.peg.2342|QIQ_2364|VBICloDif231248_2342|,1497
abfD%fig|1151325.4.peg.2493|QIS_2357|VBICloDif229135_2493|,1497
abfD%fig|1151326.4.peg.2421|QIU_2375|VBICloDif233946_2421|,1497
abfD%fig|1151327.4.peg.2510|QIW_2470|VBICloDif233321_2510|,1497
abfD%fig|1151328.4.peg.2310|QIY_2378|VBICloDif239574_2310|,1497
abfD%fig|1151329.4.peg.2433|QK1_2520|VBICloDif230654_2433|,1497
abfD%fig|1151330.4.peg.2451|QK3_2441|VBICloDif237395_2451|,1497
abfD%fig|1151331.4.peg.2096|QK5_2094|VBICloDif232395_2096|,1497
abfD%fig|1151332.4.peg.2416|QK7_2480|VBICloDif240383_2416|,1497
abfD%fig|1151333.4.peg.2246|QK9_2343|VBICloDif233003_2246|,1497
abfD%fig|1151335.4.peg.2498|QKC_2485|VBICloDif232256_2498|,1497
abfD%fig|1151336.4.peg.2490|QKE_2513|VBICloDif231737_2490|,1497
abfD%fig|1151337.4.peg.2373|QKG_2394|VBICloDif235859_2373|,1497
abfD%fig|1151338.4.peg.2598|QKI_2586|VBICloDif235368_2598|,1497
abfD%fig|1151339.4.peg.2621|QKK_2644|VBICloDif227869_2621|,1497
abfD%fig|1151340.4.peg.2243|QKM_2240|VBICloDif229814_2243|,1497
abfD%fig|1151341.4.peg.2399|QKO_2414|VBICloDif238732_2399|,1497
abfD%fig|1151342.4.peg.2568|QKQ_2616|VBICloDif230508_2568|,1497
abfD%fig|1151343.4.peg.2342|QKS_2397|VBICloDif239412_2342|,1497
abfD%fig|1151344.4.peg.2339|QKU_2401|VBICloDif236498_2339|,1497
abfD%fig|1151345.4.peg.2439|QKW_2475|VBICloDif234332_2439|,1497
abfD%fig|1151346.4.peg.2268|QKY_2265|VBICloDif233076_2268|,1497
abfD%fig|1151347.4.peg.2488|QM1_2512|VBICloDif238473_2488|,1497
abfD%fig|1151348.4.peg.2334|QM3_2341|VBICloDif239731_2334|,1497
abfD%fig|1151349.4.peg.2301|QM5_2399|VBICloDif233278_2301|,1497
abfD%fig|1151350.4.peg.2309|QM7_2308|VBICloDif228635_2309|,1497
abfD%fig|1151351.4.peg.2353|QM9_2386|VBICloDif232343_2353|,1497
abfD%fig|1151352.4.peg.2343|QMA_2416|VBICloDif237895_2343|,1497
abfD%fig|1151353.4.peg.2327|QMC_2381|VBICloDif231892_2327|,1497
abfD%fig|1151354.4.peg.2333|QME_2216|VBICloDif238876_2333|,1497
abfD%fig|1151355.3.peg.2256|QMG_2319|VBICloDif230893_2256|,1497
abfD%fig|1151356.4.peg.2301|QMI_2374|VBICloDif228189_2301|,1497
abfD%fig|1151357.4.peg.2424|QMK_2435|VBICloDif228985_2424|,1497
